,Text,Hyperbole,Text_similarity,Readability,Style_Consistency
1627,"Transitioning to high-definition will bring about changes for those working behind the scenes as well. In general, creating films for high-definition DVDs will be somewhat simpler because there will be less need for compression. This could also lead to Hollywood studios requesting more content to be included on the average DVD. Currently, the compression required for DVDs is quite significant, at around 98%, due to the data rates being much higher during the mastering process. With the increased capacity of high-definition DVDs, studios could potentially add more marketing material, games, and features. While skipping the down-converting step may save time,",1.25,56.119926310589165,10.611717171717174,2120.700439453125
1628,"Scans of a corridor on the Death Star reveal a file cabinet hidden behind one of the doorways, which was not visible before due to blurriness during the pan. The advent of high-definition technology is blurring the line between home entertainment and cinema, as home theatre systems transform living rooms into movie theaters. This shift may also lead to changes in how films are accessed and in what format. Mr. Dean predicts a future where films are delivered via internet protocol for a DVD-like experience, but for now, many still prefer physical copies to display on their bookshelves.",1.0,62.155208921513264,12.292311396468701,2267.41015625
1629,"A Scottish company is aiming to draw in internet users with a search engine that verbally announces search results. Named Speegle, it resembles a typical search engine but offers the unique capability of reading out search results. The website was introduced by Scottish speech technology company CEC Systems in November. However, some experts have raised doubts about the practical advantages of talking search engines for individuals with visual impairments.",1.6,85.92640692640691,10.153863636363639,298.12548828125
1630,"CEC, a company based in Edinburgh, has combined speech technology with popular internet search to cater to users who struggle with the vast amount of information available online. According to Ask Jeeves, approximately 80% of internet users turn to search engines as their first stop online. At Speegle, users can choose from three different voices to either read search results or summarize news articles from sources like the BBC and Reuters. Speegle founder Gordon Renton acknowledged that while the system may sound somewhat robotic and make occasional errors, it still serves its purpose well. The platform is particularly useful for individuals",2.0,54.5805446539268,14.001770318021205,2756.378173828125
1631,"The website utilizes a technology called PanaVox, which transforms written content on the web into synthesized speech. Previously, speech technology required broadband due to the large file sizes it downloaded, but CEC claims that its compression technology allows it to function on slower dial-up connections as well. Visitors to Speegle might observe that the site's appearance bears a striking resemblance to the well-known search engine Google, despite Google having no affiliation with Speegle. The use of vibrant colors is intended to enhance visibility for individuals with visual impairments, according to Mr. Renton. He emphasized that Speeg",1.7,66.68907116275537,11.540162601626019,1904.99560546875
1632,"The Internet Corporation for Assigned Names and Numbers (Icann) has granted initial approval for two new domain names, .mobi and .jobs, which are intended for mobile services and the job market. These addresses are part of a list of 10 new domain names under consideration by Icann, which also includes domains for pornography, anti-spam, as well as .post and .travel for the postal and travel sectors.",0.7777777777777778,68.90219155844156,11.687926829268292,322.73828125
1633,"The .mobi domain is intended for websites and services designed specifically for mobile phones, while the .jobs domain can be used by companies looking to create a dedicated site for job postings. The process of launching these new domain names online could take several months, and Icann officials cautioned that there was no guarantee of their acceptance. Each applicant paid £23,000 for their proposals to be considered. The application for the .mobi domain was backed by technology companies like Nokia, Microsoft, and T-Mobile. Among the 10 domains currently being reviewed, the .xxx domain for adult websites is considered",0.8,73.68345170583976,14.071992481203011,1746.8502197265625
1634,"Apple, a computer company, has filed a lawsuit to prevent the unauthorized disclosure of information regarding upcoming products online. The legal action, directed at an unknown individual, was initiated shortly before the MacWorld conference in San Francisco, which is known for unveiling new products. The complaint stated that a person had unlawfully obtained and shared confidential information. The lawsuit was submitted to the Santa Clara California Superior Court. Apple is known for maintaining secrecy around its upcoming product releases, while its users are known for engaging in speculation about the company's new technology. Recently, fans have been speculating about the potential announcement of a",1.2,81.57536907536907,15.110726495726496,242.1036376953125
1635,"In a seven-page complaint filed on December 13, Apple stated that it was unaware of the true identities or affiliations, whether individual, associate, corporate, or otherwise, of the defendants. The company mentioned that it would update the complaint once it had identified the individuals responsible for leaking information. Apple has a history of taking legal action against individuals who share details about upcoming products online. For instance, in December 2002, Apple sued a former contractor for posting drawings, images, and engineering specifics of the PowerMac G4 computer. Apple's recent lawsuit involves unnamed individuals accused of stealing trade secrets",2.5,72.68163615560641,16.72066666666667,1106.363037109375
1636,"A woman in the US has filed a lawsuit against Hewlett Packard (HP), alleging that the company's printer ink cartridges are designed to expire on a specific date without the user's knowledge. The woman, who is from Georgia and remains unidentified, claims that a chip embedded in the cartridge triggers the printer to signal for a refill even when it is not necessary. The legal action aims to represent all individuals in the United States who have bought an HP inkjet printer since February 2001. HP, the largest printer manufacturer globally, has chosen not to provide a statement regarding the lawsuit. HP ink",0.8333333333333334,84.69334289601214,11.246378378378378,1000.82421875
1637,"The lawsuit alleges that the chips in the cartridges are programmed to deactivate them on a specific date, regardless of their ink levels. According to the suit, the smart chip is designed to falsely indicate ink depletion and render the cartridge unusable by using a hidden expiration date. The legal action seeks compensation, damages, and restitution. Printer cartridge costs have been a hot topic in Europe for the past 18 months. While inkjet printer prices have dropped to as low as £34, the study by Computeractive Magazine from last year revealed that running costs could reach up to £1,700 over an 18",1.8571428571428572,68.3880911376118,15.29893063583815,2690.102294921875
1638,"The Royal National Institute for Deaf People (RNID) is piloting a Video Relay Service that allows deaf individuals who prefer British Sign Language (BSL) to have their phone conversations relayed through webcams or videophones with the help of an interpreter. However, the RNID is concerned that the current cost of £7.00 per minute may be too expensive for most people. They are urging Ofcom, the telecoms regulator, to reduce the cost of the service to match that of regular phone calls. This service enables deaf individuals to communicate visually with a BSL interpreter via webcam",1.6666666666666667,68.99416761003182,19.294089403973512,1030.7923583984375
1639,"BSL is the primary and preferred mode of communication for many deaf individuals, particularly those who have been deaf since birth. Previously, the only option available was to use textphones, which required typing a message and having it relayed by an operator. Robert Currington, participating in the pilot program, expressed his challenges with textphones, citing difficulties due to his preference for BSL over written English. The RNID highlighted the disparity in access to relay services for deaf individuals in the UK compared to other countries like the US and Australia, where sign language relay services are readily available at the same cost",2.0,61.11278427454898,13.955897435897437,1916.420654296875
1640,"Ofcom plans to review the services that telecoms companies are required to offer early next year. Discussions on new technology, such as the Video Relay Service, will take place with interested parties soon. However, a spokesperson mentioned that their authority is restricted by legislation. He stated that any suggestions to expand current arrangements to include new services would need to be considered by the government. Mr. Currington, along with many of the UK's 70,000 BSL users, is hopeful that a cost-effective service can be made available. He expressed that the relay service enhances phone conversations for him, allowing",1.375,73.21910630449362,11.932857142857145,830.6165771484375
1641,"Microsoft's Internet Explorer faces a strong competitor in the highly anticipated Firefox 1.0 web browser, which has just been launched. Typically, the release of new software doesn't generate much excitement, especially if it's not a game or media player. However, the debut of Firefox's first complete version has generated significant pre-launch buzz. Supporters of the browser have come together to raise funds for an advertisement in the New York Times announcing the availability of version 1.0. The launch of Firefox 1.0 on November 9th may even catch the attention of Microsoft, as the browser is",1.1111111111111112,74.51363384816622,14.169629629629632,989.6153564453125
1642,"Firefox, developed by the Mozilla Foundation founded by former browser maker Netscape in 1998, has undergone significant development work since its inception. It was first introduced under the name Firefox in February, with earlier versions known as Phoenix and Firebird, all sharing the same core technology. The software has garnered praise and followers, particularly due to the numerous security issues in Microsoft's Internet Explorer. In late June, two US computer security organizations advised against using IE to avoid a serious vulnerability, leading to a rise in alternative browser usage. WebSideStory has observed a growing number of Firefox users, gradually reducing IE",1.0625,63.09698968158618,13.773440514469453,1713.8834228515625
1643,"Firefox is known for its wide range of extensions, which are additional features created by various developers. The Mozilla Foundation, an open source organization behind the browser, allows others to modify its core code. This has led to the development of numerous add-ons for Firefox, including tools like the Google toolbar and a Homeland Security monitor. The browser, previously known as Firebird and Phoenix, has a strong online following. A campaign by Spread Firefox aimed to raise $50,000 for a New York Times ad, with a goal of 2500 volunteers. Within ten days, 10,000 people had signed",1.5,64.76536361975214,12.164502164502164,1671.6043701171875
1644,"After nearly two years of exciting previews and frustrating delays, the question remains: Can Half-Life 2 live up to the immense anticipation surrounding it? The answer is a resounding yes. This highly-anticipated computer game not only meets but surpasses expectations. It is evident that the game has been meticulously refined to achieve a level of near-perfection. Every penny and moment spent on its development is evident on the screen. Players step into the shoes of Gordon Freeman, the protagonist from the original Half-Life released in 1998. Having survived the horrors of a monster-infested research facility, Freeman finds",1.6363636363636365,63.740510697032434,11.840909090909093,3046.287109375
1645,"In this game, you are guided around like a prisoner and must interact with a few freedom-fighting civilians to gather information and advance in your mission. Your objectives are not immediately clear, and the reason for the destruction is not fully explained. Discovering the details gradually is part of the experience, even though you may never fully grasp the whole picture. However, the lack of a detailed plot in HL2 is intentional and effective, drawing players into a vivid and convincing virtual world. The game avoids interrupting the gameplay with cut-scenes, instead using other characters to provide exposition through direct conversations with the player",1.3,66.28902498066952,12.382520325203252,1561.7166748046875
1646,"The game performs remarkably well on computers that barely meet the minimum requirements, showcasing its sophistication. However, it serves as a strong incentive to upgrade your PC components. On our test machine, which was an Alienware system equipped with an Athlon 3500+ processor and ATI's Radeon X800 video card, everything ran smoothly at full quality, providing a visually stunning experience. The attention to detail in the design of surfaces, textures, and light effects is exceptional, transforming haunting landscapes into strangely beautiful scenes. The physics are so impressive that you'll find yourself interacting with objects in a lifelike manner",1.894736842105263,58.80419777983121,13.342378559463992,2238.19189453125
1647,"The game has a few issues. One concern is the structured progression through each level, which may bother some players. Many events are carefully planned to occur at specific times, creating thrilling moments but potentially frustrating some players and reducing replay value. If you prefer open-ended gameplay, Far Cry may be more enjoyable. However, the main drawback is the difficulty of running the game. The installation process can be time-consuming and frustrating, as it requires an internet connection for authentication. While the box warns about this anti-piracy measure, it doesn't specify the number of components that need to be downloaded. The",1.3076923076923077,58.23445462504962,12.05283582089552,2499.765869140625
1648,Half-Life 2 has been released for the PC.,1.0,63.86363636363637,3.7550000000000026,24408.046875
1649,"In Engerwitzdorf, an Austrian village, residents are experimenting with technology that could shape the future of television. They are creating their own regional news channel by filming, editing, and producing content covering local politics, sports, events, and any other topics of interest to the community. The pilot project has been highly successful, prompting Telekom Austria to explore the possibility of launching similar initiatives in other locations.",1.2,64.93933697881066,12.314736842105265,2399.7568359375
1650,"""The growth is remarkable,"" Rudolf Fischer, head of Telekom Austria's fixed line division, remarked. The trial of Buntes Fernsehen (Multi-Coloured TV) began in late 2004, establishing a net-based TV station managed by the 8,000 residents of Engerwitzdorf. Telekom Austria provided the hardware and software to transform video footage into edited programs, which was then handed over to the villagers after training. Villagers create video programs that are uploaded to a Buntes Fernsehen portal for browsing and downloading. Most viewers watch the TV on their home PC, requiring",1.6,55.91759568196251,13.172186266771906,2588.644775390625
1651,"The internet has undergone significant changes over the past decade. In 1994, when Yahoo was just launched, websites were primarily text-based and major platforms like Amazon, Google, and eBay had not yet emerged. Despite these transformations, usability expert Dr. Jakob Nielsen notes that certain fundamental principles of user-friendly design have remained consistent over the years. Reflecting on a decade of research on usability, Dr. Nielsen has revisited the 34 core guidelines established in the past to assess their relevance in today's digital landscape. He observed that approximately 80% of the issues identified a decade ago are still",0.8571428571428571,70.99621767163391,12.321099290780143,1181.498291015625
1652,"Dr. Nielsen mentioned that certain design offenses, like splash screens that obstruct users from accessing a website and designers prioritizing their artistic inclinations, have largely diminished. However, he emphasized that concerns regarding usability have remained consistent. According to Dr. Nielsen, the fundamental principles of usability, focusing on user-friendliness and thoughtful consideration of a website's overall design, are just as crucial today. He stressed the importance of acknowledging these issues, as they persist despite the limited changes in the internet landscape. Dr. Nielsen noted that some believed design and usability challenges would fade with the rise of broadband, but in",1.75,67.49523264683448,12.77573934837093,1231.4830322265625
1653,"Dr Nielsen emphasized the importance of design and user needs by pointing out the success of Google, Amazon, eBay, and Yahoo. He highlighted that these sites, which are highly profitable and successful, have set the standard for commercial success on the internet. Dr Nielsen noted that these platforms prioritize user empowerment and simplicity, offering straightforward yet powerful tools for users. Despite their lack of fancy aesthetics, he expressed surprise that more websites have not emulated their approach. Looking ahead, Dr Nielsen predicted that search engines will continue to play a crucial role in navigating the vast online information landscape, likening them to the operating system",1.4444444444444444,58.23152708416468,11.262121212121212,1373.0296630859375
1654,"Tune in to the BBC World Service program, Go Digital, to listen to additional insights from Jakob Nielsen on web design.",1.0,58.93640350877193,10.451578947368422,29993.92578125
1655,Microsoft is developing an updated edition of its Internet Explorer browser due to heightened security concerns and rising competition from other browsers. The company aims to make the new version more secure and less susceptible to vulnerabilities that attract cybercriminals. Test versions of the upcoming IE 7 are expected to be available by summer.,1.6,69.055741204864,10.932753164556964,5883.1708984375
1656,"Bill Gates, Microsoft chairman and chief software architect, announced at the RSA Security conference in San Francisco that Internet Explorer 7 would be released with enhanced protections against viruses, spyware, and phishing scams. Microsoft has been issuing updates to address security vulnerabilities in IE 6, with the recent release of a security bulletin patching critical security holes. Microsoft has also acquired small firms specializing in computer security, leading to the release of an anti-spyware program and plans for an own-brand anti-virus program by the end of 2005. The decision to develop Internet Explorer 7 is considered a reversal",1.65,54.09684266173074,13.01477390659748,1948.757568359375
1657,"Two reports indicate that mobile phones are not yet equipped to fully replace portable media players as all-in-one multimedia devices. Jupiter stated that despite efforts to introduce music download services on mobiles, consumers are hesitant to sacrifice size and battery life for additional multimedia features. Gartner's separate study also suggests that real-time TV broadcasts to mobile phones in Europe are unlikely until 2007 due to unresolved technical issues and standards. The increasing demand for various services, such as video playback, video messaging, cameras, and games, is already putting strain on mobile phone batteries. Introducing music download services similar to computer-based",1.5714285714285714,74.8461291756868,15.173854961832063,1558.3056640625
1658,"Half of Europeans prioritize the size of a mobile phone when selecting a device, but larger handsets are often required for increased power capabilities. According to Thomas Husson, a mobile analyst at Jupiter Research, mobile music services should not be in direct competition with PC music experiences due to handset limitations. Instead, these services should be innovative and distinct, allowing operators to distinguish their brands and support the launch of third-generation networks. Challenges in mobile music include limited phone storage compared to portable players with larger capacities. The mobile industry is eager to enter the music downloading market following the success of services like Apple's iTunes and",2.272727272727273,61.73326939701563,14.351354838709678,2846.27197265625
1659,"Globally, there are various standards and methods being developed to deliver TV signals to mobile devices. In Europe, trials in Berlin and Helsinki are utilizing terrestrial TV towers to transmit compressed signals to mobile phones equipped with additional receivers. The Norwegian Broadcasting Corporation offers a service that allows users to watch TV programs on their mobile phones around the clock using 3GP technology, one of the mobile TV standards. However, by the end of 2004, the European Telecommunications Institute (Etsi) officially adopted Digital Video Broadcasting Handheld (DVB-H) as the standard for mobile TV broadcasting in Europe",1.5,56.6199419172975,12.620909090909091,1860.3033447265625
1660,"A new adaptor has been created to assist individuals with hand tremors in better controlling a computer mouse. This device utilizes technology similar to that of a ""steady cam"" in camcorders to eliminate shaky hand movements. Due to the unpredictable cursor movements on the screen, individuals with hand tremors struggle to use traditional mice for basic computer tasks. The UK National Tremor Foundation reported that around three million Britons experience some form of hand tremor. Karen Walsh, a representative from the foundation, expressed satisfaction with the development of this technology, acknowledging the challenges faced by individuals with tremors when using a computer",1.5555555555555556,68.37529274004683,12.61103142076503,1791.4991455078125
1661,"The Assistive Mouse Adapter (AMA) was created by IBM researcher Jim Levine, inspired by his uncle's struggle with Parkinson's disease. Levine recognized the need to improve mouse control for tremor sufferers, including the elderly, and saw the growing demand for computer access as the population ages. The device can be plugged into a PC and adjusted based on the severity of the tremor, detecting multiple clicks caused by shaky movements. IBM announced a partnership with UK-based electronics firm Montrose Secam to produce the devices at a cost of around £70. James Cosgrave, a director at Montrose Secam",1.1818181818181819,60.108614313027445,13.23030612244898,2265.706787109375
1662,"The device has the potential to make computing more accessible to a larger number of individuals who have faced challenges with technology. Recent data from the Office for National Statistics revealed that over half of households in Britain now own a computer, marking a significant increase in computer ownership due to more affordable prices for internet access. Despite the growing number of people in Britain who have tried the internet, only a small percentage of individuals aged 65 and older have gone online. Broadband internet is now available in over six million UK households, and it is projected that by mid-2005, half of all internet users in the",1.375,67.94445439825874,9.919248120300754,521.9530029296875
1663,"Don't fret if you've completed Doom 3, Half Life 2, and Halo 2, as there are numerous exciting games scheduled for release in 2005, including World of Warcraft.",0.0,54.90680887739712,4.447647058823531,7157.751953125
1664,"Blizzard's game has received a highly enthusiastic reception in the US, surpassing its competitors in the realm of immersive, high-fantasy, massively multiplayer role-playing games. The game is solid, diverse, accessible, and visually impressive, potentially revolutionizing the genre. It is expected to cultivate a large and devoted community. The game was released on PC on February 25th. 

""Ico 2"" (working title) is set to follow in the footsteps of the original game, which set a standard for PS2 gaming by immersing players in a unique and artistic adventure world. The",1.434782608695652,60.29408350219521,11.479301470588236,1706.5389404296875
1665,"In the footsteps of popular games like Far Cry and Half-Life 2, this upcoming PC first-person shooter with role-playing elements appears to be a standout title. Drawing inspiration from Andrei Tarkovsky's mysterious film Stalker from 1979, the game is set in a post-apocalyptic world filled with decay and mutation, adding an extra layer of intrigue. It was released on March 1st for PC. 

Metal Gear Solid: Snake Eater, another creation by Hideo Kojima, offers a serious stealth experience set in the Soviet-controlled jungle of 1964. Players must",1.6153846153846154,64.41706600513994,10.064545454545453,1457.203369140625
1666,"A virus that utilized Google to propagate itself has vandalized numerous website bulletin boards. The Santy worm emerged on December 20th and managed to infect over 40,000 websites within a day by exploiting a vulnerability in the popular phpBB software. Google intervened by blocking infected sites from spreading the worm further, effectively halting Santy's spread.",0.6,74.72008054071556,11.442359154929576,6498.5849609375
1667,"The worm took over chat forums by replacing them with a webpage announcing that the site had been defaced by the malicious program. Following infection, websites targeted by the worm began to randomly search for other sites using the vulnerable phpBB software. Once Google started blocking these search queries, the rate of infection decreased significantly. Google's security team sent a message to Finnish security firm F-Secure, acknowledging that while a seven-hour response time was not unreasonable, they believed they could and should do better. The Google team stated that they would review their procedures to enhance their response time for similar issues in the future.",1.1818181818181819,69.0284541319313,12.640623430962346,2110.462890625
1668,"An Apple iTunes music service customer has filed a lawsuit against the company, claiming it is unjust that he is restricted to using only an iPod to listen to songs purchased from the platform. The customer alleges that Apple's refusal to allow compatibility with other music players violates anti-competition laws. Apple, which introduced its online store in 2003 following the launch of the iPod in 2001, employs technology to ensure that each purchased song can only be played on the iPod. Californian resident Thomas Slattery initiated the legal action in the US District Court in San Jose and is seeking compensation for damages.",1.0,82.77610891991795,11.875349462365595,1109.4024658203125
1669,"According to the lawsuit, Apple has transformed an open and interactive standard into a mechanism that hinders consumers from utilizing the portable hard drive digital music player of their choice. The lawsuit's success hinges on persuading a court that a brand like iTunes constitutes a distinct market apart from the broader online music market, as explained by George Mason University antitrust law professor Ernest Gellhorn. Prof Gellhorn noted that lower courts have generally been skeptical of such arguments. Apple has achieved significant success in the portable digital music player market, selling over six million iPods and holding an 87% market share, as",2.0833333333333335,59.12833305441665,14.398363636363637,2601.92236328125
1670,"According to technology analyst Bill Thompson, broadband has become an essential part of daily life for many people. As a writer, one of the perks is the ability to work from various locations like cafes or libraries, with or without Wi-Fi. Even while traveling to meetings, it's possible to connect to the internet from places like Kings Cross station. Working with my girlfriend, who is a children's writer, at her home in Cambridge usually involves sharing her wireless network. However, on a recent visit, I discovered that there was no network connection available.",1.0,77.90826989102851,10.387671232876716,2605.55615234375
1671,"After discovering that the cable modem had no power, she replaced the power lead, causing a spark that indicated it was beyond repair. She contacted her service provider, who informed her that it would take five days for an engineer to bring a new cable modem. Although this initially seemed manageable, she struggled until her connection was restored on Wednesday. Without a modem in her computer, she had to rely on borrowing internet access from friends or using her daughter's laptop with a dial-up connection. This forced her to decide between transferring files to a USB memory card or enduring a slower and less reliable internet connection. Consequently",1.5,52.68817533105635,13.106649214659686,1798.1419677734375
1672,"Ofcom reported that there were nearly four million broadband users in the UK in April 2004, with numbers steadily increasing. It is expected that there will be five million users by the end of the year, as more dial-up users are transitioning to broadband. Recently, my dad switched to broadband, and new internet users are opting for broadband from the beginning. A growing number of broadband users are incorporating internet access into their daily routines, making it challenging for them to function without it. This adjustment process is crucial for the expansion of broadband in the UK and globally. Those who have integrated internet access into",2.0,58.003256446373086,11.248411513859278,1299.215576171875
1673,Bill Thompson frequently provides commentary on the BBC World Service show Go Digital.,0.5,83.45238095238095,11.500000000000004,9023.66015625
1674,"According to Email Systems, spam traffic has increased by 40%, resulting in a total of 90% of e-mails being classified as junk. This alarming trend is concerning for companies trying to manage the spam in their inboxes. Although virus traffic has decreased, denial of service attacks are becoming more prevalent. Email Systems' analysis shows that virus mail makes up slightly over 15% of all e-mail traffic.",1.0,76.14613010446342,11.092272727272732,3290.544921875
1675,"Not only large corporations, but also smaller businesses are now at risk of denial of service attacks, where websites are overwhelmed with requests and become inaccessible. Email Systems highlighted the case of a small UK engineering firm that received an astonishing 12 million emails in January. The nature of spam has changed subtly in recent months, as per Email Systems' analysis. Since Christmas, half of the spam received has been related to health, with an increase in gambling and pornographic content. Scam emails promising quick money have decreased by 40%. ""January is a month when consumers are less inclined to invest in financial products",1.75,61.39423076923076,15.957142857142859,2741.255126953125
1676,"The worldwide community of bloggers is being urged to show support for two Iranian bloggers who are currently imprisoned. The newly formed Committee to Protect Bloggers is requesting bloggers to dedicate their websites on 22 February to ""Free Mojtaba and Arash Day"". Arash Sigarchi and Mojtaba Saminejad are currently incarcerated in Iran. Blogs are platforms where individuals can freely express their thoughts and viewpoints. The Iranian government has been cracking down on popular blogs for a while now. ""I trust that this day will bring attention to the issue,"" stated Curt Hopkins, the Committee's director, in an",1.1428571428571428,83.4070434070434,10.331697247706423,554.509521484375
1677,"The group has outlined a set of actions for bloggers to take, such as contacting local Iranian embassies. The Committee has designated Tuesday as ""Free Mojtaba and Arash Day"" for its initial campaign. It is urging the blogsphere, the global community of bloggers, to raise awareness about Mojtaba and Arash, along with other ""cyber-dissidents"". Mr. Hopkins suggested that bloggers could support the cause by dedicating their blogs to ""Free Mojtaba and Arash Day"". Technorati, a blog search engine, reports that approximately 12,000 new",0.8,60.330727536208315,11.037246376811598,2403.225341796875
1678,"The Committee, despite being only a month old, aims to become the central hub for blogger collaboration on similar topics in the future, and will function as a non-profit organization. ""Blogging is in a peculiar gray area. People perceive it differently based on their perspective,"" stated Mr. Hopkins. ""Some view themselves as commentators, similar to journalists, while others like me maintain a personal blog that serves as a platform for publishing. However, they lack a specific audience and feel isolated."" It's not just human rights issues in countries with a history of media censorship that worry bloggers. The issue of bloggers",1.5555555555555556,67.60535906780967,12.055000000000003,2250.3740234375
1679,"Mr. Hopkins described the situation as a significant and chaotic debate, emphasizing that the business landscape is evolving rapidly and will likely face stricter regulations. He highlighted that these issues are typically resolved through legal proceedings, which he considers an integral part of the ongoing discussion. He warned that companies without a blogger policy should consider implementing one soon, as the blogosphere is expanding rapidly and becoming increasingly influential. Mr. Hopkins pointed out that creating a blog is now accessible to everyone, regardless of their background or expertise, thanks to user-friendly services offered by many companies. This democratization of blogging, facilitated by templating software",1.3636363636363635,55.79900061405246,10.559000000000001,1728.8115234375
1680,Research indicates that fast internet access is motivating a larger number of individuals to share their thoughts online. A report from UK think-tank Demos revealed that a quarter of broadband users in Britain frequently post content and maintain personal websites. The report highlighted that the availability of a consistently fast internet connection is reshaping how people interact with the online world. The number of households in the UK with broadband exceeds five million and continues to increase rapidly.,1.6,73.17918192918194,11.71689189189189,1550.90234375
1681,"The Demos report examined how broadband usage affects people's online habits. It revealed that over half of broadband users go online before breakfast, and one in five even browse the web in the middle of the night. The report suggests that broadband is empowering individuals to be more active online, with one in five posting content daily, such as comments, opinions, or photos. Co-author John Craig stated that broadband is shifting power from institutions to individuals, fostering social innovation beyond mere access and speed concerns. Titled ""Broadband Britain: The End Of Asymmetry?"", the report was commissioned by AOL and highlights",1.4615384615384615,56.92659042348145,14.380186634557496,2052.303466796875
1682,"Over the past year, there has been a significant increase in various security threats targeting Windows PCs. The number of known viruses has surpassed 100,000, with a more than 50% rise in new virus instances. Phishing attempts, aimed at deceiving individuals into divulging sensitive information, have also seen a growth rate exceeding 30% and are becoming more sophisticated. Additionally, the prevalence of bot nets, networks of remotely controlled computers utilized by cyber criminals for various illicit activities, is on the rise.",2.0,76.21280933705663,14.782735849056607,937.149169921875
1683,"Kevin Hogan, a senior manager in Symantec's security response group, noted that in 2004, there was a decline in the influence of boy hackers who sought recognition by creating fast-spreading viruses. While teenage virus writers may still experiment with malicious code, Hogan observed a significant increase in criminal utilization of such programs, driven by financial incentives. Graham Cluley, a senior technology consultant at Sophos, echoed this sentiment, emphasizing that when the commercial sector becomes involved, the situation becomes more severe. Specifically, phishing attacks, which involve fraudulent bank websites to steal customer login details, surged in",1.8666666666666667,57.76598461581052,12.765714285714285,3361.89501953125
1684,"According to Mr. Hogan, worm writers are increasingly focused on recruiting PCs to join ""bot nets"" for sending spam and launching website attacks. In September, Symantec reported a significant rise in the number of active ""bot computers"" per day, increasing from 2,000 to 30,000. The prevalence of these ""bot nets"" has contributed to the ongoing spam issue in 2004, with anti-spam companies noting that legitimate emails now make up less than 30% of messages. Mr. Hogan attributed the proliferation of ""bot nets"" to a shift in virus creation methods",2.3636363636363638,62.42349590220826,11.02937130801688,2712.12451171875
1685,"In 2004, the first legitimate virus for mobile phones emerged, marking a shift from previous theoretical threats to smartphones. Previously, viruses designed to harm phones were confined to laboratories rather than being active in the wild. However, in June, the Cabir virus was discovered, capable of spreading from phone to phone through Bluetooth technology. Additionally, the Mosquito game for Symbian phones was released this year, secretly sending messages to premium rate numbers. In November, the Skulls Trojan was also uncovered, posing a threat to phone functionality. On a positive note, Finnish security firm F-Secure reported",1.6666666666666667,63.99102744484792,14.665833333333332,3059.791015625
1686,"The Internationalised Domain Names system, which aims to simplify the creation of website addresses using alphabets like Cyrillic, has raised concerns among the UK Internet Forum (UKIF) about potential exploitation by scammers. Despite being a long-standing project that recently gained approval from the Internet Electronic Task Force, the UKIF fears that the system's implementation could facilitate the creation of fraudulent websites due to the underlying computer codes used for language representation.",1.0,61.625577753451324,12.559166666666666,381.44677734375
1687,"Stephen Dyer, director of UKIF, warns that scammers could find it easier to register domain names resembling those of legitimate companies to trick users into fake websites and steal sensitive information. Domain names serve as the user-friendly addresses of websites, using ASCII codes for European languages and a hybrid of Unicode for others. This means that scammers could create fake websites that appear identical to real ones by using a mix of alphabets, such as Latin and Russian. For example, a fake PayPal site could look indistinguishable from the real one to users, but the underlying code would be different, leading",1.8,52.13529216678534,13.2884766214178,2752.25048828125
1688,"In the US, a brother and sister have been found guilty of sending numerous unsolicited emails to AOL subscribers. This marks the initial criminal case against internet spam senders. A jury in Virginia suggested a nine-year prison sentence for Jeremy Jaynes and a $7,500 fine for his sister, Jessica DeGroot. They were convicted for violating a state law prohibiting the transmission of mass emails with false sender information.",1.2,76.3961038961039,12.556882716049387,1142.25341796875
1689,"Next year, they will receive their formal sentencing. Richard Rutkowski, a third defendant, was acquitted. According to prosecutors cited by the news agency Associated Press, Jaynes was described as a ""snake oil salesman in a new format"", using the internet to sell useless products. One of the items he sold was a ""Fed-Ex refund processor"" promising $75 per hour for working from home. Another product was an ""internet history eraser"". Jaynes' sister assisted him in processing credit card payments. Prosecutors claimed Jaynes made $24 million from his sales, accusing him of deceiving",1.2142857142857142,67.21188082915381,10.740000000000006,2874.21142578125
1690,"Sony's PlayStation Portable, the newest handheld gaming device, will be available for purchase in the US starting Thursday. This entertainment gadget, which also functions as a storage device for images, music, and videos, is designed to rival Nintendo's DS, which was released in the UK earlier this month. Gamers in the US have been lining up outside stores to buy the gadget, priced at $250 (approximately £132). The first million units sold will include the Spider-Man 2 movie on UMD, Sony's proprietary disc format for the device. The PSP can be connected to other devices for multiplayer",1.2857142857142858,84.21793960163974,11.551944444444445,1232.551025390625
1691,"The Nintendo DS, which outsold the GameCube in Europe during its initial days on the market, poses strong competition for the PSP. Like the PSP, it supports multiplayer gaming over the air. Nintendo currently dominates the handheld gaming market, holding over 90% of the market share in the US. The Gizmondo, a versatile device that combines a media player, phone, and gaming gadget, was recently released in the UK with hopes of capturing a portion of the handheld gaming market. Analyst Michael Pachter from Wedbush Morgan Securities described the PSP as more of a portable entertainment device than",0.9090909090909091,67.75792343226553,10.33546153846154,1885.2625732421875
