,Text,Hyperbole,Text_similarity,Readability,Style_Consistency
1520,"Peter Kenyon, the chief executive of Chelsea, has downplayed rumors of Arjen Robben's return for the Champions League match against Barcelona.",1.1538461538461537,40.49635067026371,9.162719123505976,55479.38671875
1521,"James McIlroy won the AAA's Indoor 800m title in Sheffield on Sunday with a time of one minute, 47.97 seconds by driving there.",1.2666666666666666,47.80816879597367,11.679473684210524,34596.9296875
1522,The fastest European this season is now The Irishman.,0.6842105263157895,25.289661319073087,10.153636363636362,74733.9765625
1523,"Haile Gebrselassie, the two-time Olympic 10,000m champion, is set to compete in the London Marathon for the next three years.",1.375,51.33685928496754,12.250941558441557,36166.73046875
1524,"Michelle Collins, a sprinter, has appealed her eight-year doping ban to the North American Court of Arbitration for Sport (CAS).",1.3333333333333333,45.330308632614575,11.905871212121216,66498.421875
1525,"After winning the Australian Open, Serena Williams has climbed five spots to reach second place in the world rankings.",1.875,47.20676339725719,11.736469622331693,70075.0703125
1526,"In the final of the SAP Open in San Jose on Sunday, Andy Roddick will face Cyril Saulnier.",2.5,38.788130538513975,9.65960591133005,67210.90625
1527,Roddick clinched the last four points of the first-set tie-break before getting broken at the beginning of the second set.,1.0909090909090908,39.27612468503157,6.739931677018635,49029.40234375
1528,"The renowned Dutch coach Rinus Michels, known for pioneering ""total football"", passed away at the age of 77.",1.5833333333333333,43.92835602656794,12.894520202020207,58694.10546875
1529,"Sir Alex Ferguson, the manager of Manchester United, expressed no regrets despite his second-string team's 3-0 loss to Fenerbahce in the Champions League.",0.875,35.080558428576694,7.918434782608696,29463.607421875
1530,Jason Gardener from Britain overcame a stomach issue to win the 60m race at the Leipzig International meeting on Sunday.,0.6,42.89470333587981,9.032030075187972,35760.78515625
1531,"He said that, since he is still feeling unwell, he knows he has more potential and anticipates improving in the coming weeks.",1.2307692307692308,41.56755424063116,9.32,32903.80859375
1532,"Making a breakthrough at the Olympic Games last season, the athlete set an indoor personal best of 16.50m in the triple jump at a meeting in Ghent.",1.6666666666666667,51.18303165550873,10.227380952380955,49046.96484375
1533,The 28-year-old quietly resumed competing at an indoor event in Birmingham.,0.8,61.83035714285714,8.350000000000005,53794.63671875
1534,"Kim Clijsters will be returning from a career-threatening injury at the Antwerp WTA event in February, as stated on her website.",1.2222222222222223,48.01166267942583,10.952794117647063,32801.91015625
1535,"There is a subtle change occurring in viruses, trojans, and other malicious programs that are being sent over the internet to deceive people.",1.8,60.25458389924682,12.842556179775283,58736.3984375
1536,The rise in criminal use of malware has led to the demise of the clear classification of various types of viruses and malicious software.,2.642857142857143,39.74727699222467,14.748131868131868,79094.84375
1537,"Mr. King mentioned that as the tactics employed by malicious programs evolve, many companies are adjusting their defense strategies.",2.1,43.38235294117647,14.08666666666667,46596.61328125
1538,Students at the Mbita Point primary school in western Kenya are using handheld computers with a stylus to complete exercises in their digitized school textbooks.,1.0909090909090908,44.10908057459781,11.875753926701574,64297.38671875
1539,The system is more cost-effective than the installation and maintenance of an internet connection and traditional computer network.,1.6875,41.7332387939409,12.473071091644204,45097.90234375
1540,A security firm has cautioned that cash machine networks may become more vulnerable to computer viruses in the near future.,0.6,52.55500301386377,13.173259493670887,73050.265625
1541,"OS/2, the venerable IBM operating system, has long been the primary software used to operate many of the 1.4m cash machines worldwide.",1.8888888888888888,50.14929149797571,14.390068754774639,43456.57421875
1542,He mentioned that there have already been four instances where cash machines were unavailable for hours due to viruses affecting the bank's network.,1.0,43.53318077803204,13.737388167388172,46051.7578125
1543,Mr. Hirsch from Retail Banking Research mentioned that the number of cash machines at risk is low due to the limited number of upgrades carried out annually.,1.6666666666666667,43.85407418495653,12.866836861768366,47157.39453125
1544,"Microsoft, a software giant, is venturing into the realm of blogging by introducing a test service called MSN Spaces for individuals to publish their blogs or online journals.",1.4,54.867511520737324,11.423809523809528,58734.68359375
1545,MSN Spaces is available for free to individuals who have a Hotmail or MSN Messenger account.,1.0909090909090908,41.520271266401295,11.073140655105973,44728.19140625
1546,Re-purposing old mobile phones not only benefits the environment but also provides social advantages.,2.8,47.30734716468117,11.609741379310346,56290.0625
1547,"Approximately 15 million mobile phones become obsolete in the UK every year, according to the report.",2.142857142857143,38.146507860184656,13.097804780876494,66547.8125
1548,Researchers suggest that computer games could improve learning and are suitable for use in the classroom.,1.4,46.95820433436532,11.827500000000004,69603.140625
1549,"Project manager Caroline Pelletier stated that playing and discussing games is a significant aspect of young people's lives, as all games, including computer and video games, entertain while fostering social development.",1.8333333333333333,50.03010399562123,16.73087671232877,28219.92578125
1550,"The conclusion of the second project was that writing games should be an essential component of studying them, focusing on how games can be integrated into media education.",1.9166666666666667,45.19711584906097,15.321818181818184,62693.140625
1551,Internet users are being warned to steer clear of a fraudulent website that purports to raise funds for tsunami victims.,1.6,53.10062486533075,11.161029411764705,56176.2734375
1552,The spam e-mail currently in circulation contains a link to the website.,1.2857142857142858,33.763440860215056,12.420281690140847,57776.91796875
1553,Ms Sanders stated that sending spam e-mails to request donations was not the style of DEC and that it would never seek support in this manner.,2.1666666666666665,47.94180571556197,13.259415584415589,27944.541015625
1554,"Chairman and founder of MIT's Media Labs, Nicholas Negroponte, is working on a laptop PC that will be available for purchase at a price lower than $100 (£53).",1.5,44.07645039997981,13.498000000000001,26971.125
1555,"To enhance speed and the ability to use smaller processors and slower memory, the key is to eliminate excess fat.",1.1428571428571428,37.492437178548016,13.828409703504047,84748.734375
1556,France recently joined other major European countries in launching a digital terrestrial TV (DTT) service.,2.7142857142857144,40.68419923683082,13.109552238805971,42478.140625
1557,"The French DTT platform, known as TNT, is being rebranded as Television Numerique pour Tous, or ""digital television for all"".",2.1052631578947367,45.14987062555724,13.528414239482206,64340.6796875
1558,"Between September 2005 and March 2006, up to 15 pay-TV channels are set to launch on DTT.",1.1,44.949410819280224,12.21011627906977,59409.68359375
1559,"According to a survey carried out by PC Pro Magazine, a significant number of Britons are dissatisfied with their internet service.",1.8,53.59159083249073,11.729883720930236,57695.28125
1560,"One-third of the 2,000 broadband users surveyed expressed dissatisfaction with their current providers, but Tim Danton, editor of PC Pro Magazine, believes this may only be the beginning.",1.5714285714285714,41.50777443844672,12.001506849315067,41346.6484375
1561,Bill Gates kicked off the Consumer Electronics Show (CES) in Las Vegas by highlighting how gadgets are increasingly collaborating to assist individuals in managing multimedia content at home and on the go.,1.5,49.55184331797234,16.132868852459016,34182.26953125
1562,"At the beginning of the decade, Mr. Gates mentioned that a significant amount of work had been completed in the past year to address usability and compatibility issues between devices, aiming to facilitate content sharing.",1.625,42.827709231086644,12.338095238095239,43209.67578125
1563,"Mr Gates stated that the PC, along with Microsoft's Media Centre, would have a central role in how people utilize audio, video, and images, but it would not be the sole device.",1.9375,41.73784548784549,13.82978451715882,28996.142578125
1564,"The mobile gaming industry is poised for a significant expansion in 2005, with various high-profile devices offering a variety of gaming and multimedia features.",2.0,47.69293206793207,11.883142857142861,67214.484375
1565,"Hoping to maintain its dominance in the competitive mobile gaming market, the Japanese gaming giant is banking on the success of the DS.",1.4166666666666667,46.02061259286324,13.106127819548878,45565.22265625
1566,The stylus provided can be used to control the game by aiming.,2.3,34.459984459984454,11.307388316151208,65341.140625
1567,Christmas shoppers are increasingly turning to cyberspace as a popular destination for their shopping needs.,1.8,43.978405315614616,11.455465116279068,63922.2109375
1568,"Roughly half of the UK population currently makes purchases online, as indicated by data collected by the Interactive Media in Retail Group, which represents web retailers.",1.9166666666666667,47.60217857520737,13.74212918660287,48747.8203125
1569,"Iggy Fanlo, the chief revenue officer at Shopping.com, mentioned that the increasing use of broadband was fueling interest in online shopping.",1.2857142857142858,43.85379353408893,11.17577745383868,61101.203125
1570,"According to official data, an increasing number of Americans are accessing high-speed internet.",1.2,44.87275606497343,11.474109195402303,53203.66015625
1571,President George W. Bush promised during his 2004 re-election campaign to ensure that affordable high-speed internet access would be available to all Americans by 2007.,0.8181818181818182,48.72300944669365,13.542631578947368,32785.17578125
1572,"The European Commission (EC) will not revise a proposed European law on software patents, despite calls from MEPs.",1.3333333333333333,52.18582887700535,12.314000000000004,58594.08203125
1573,"In a letter to the President of the European Parliament, Josep Borrell, EC President José Manuel Barroso stated that the Commission would not submit a new proposal to the Parliament and the Council, as it had endorsed the ministers' agreement from May 2004.",1.0,45.121601609732295,14.550857142857144,15599.1376953125
1574,"Amazon.com, a US-based company, has a patent for its ""one-click shopping"" service.",1.8333333333333333,56.11248503269779,12.699166666666667,43947.1328125
1575,Future technological inventions are unlikely to have the same transformative impact as they did in the past.,2.0,34.62985889616324,15.622938775510203,62670.078125
1576,"Mr. Donofrio, Industry Week's 2003 Technology Leader of the Year, argues that we are now in a different phase regarding technology.",1.25,42.779837885075096,13.06819373219373,68787.359375
1577,"Mr Donofrio asserts that being ""computer illiterate"" will ultimately hold no value.",1.7777777777777777,36.03383458646617,14.539868421052635,75995.6875
1578,"He believes that the science, engineering, and technology industry will face a shortage of skills.",1.7142857142857142,46.428473975963115,10.037692307692307,85433.8515625
1579,"According to its supporters, the Blu-ray next-generation DVD format is gaining more backers than its competitor.",1.7142857142857142,50.205978103329095,13.638333333333339,74757.859375
1580,"Richard Doherty, from Panasonic's Hollywood Laboratories, a pioneer of Blu-ray, informed the BBC news website that the transition from standard definition video images to high-definition images has significantly increased the need for storage.",2.25,47.40829384718577,15.488106312292363,44639.8203125
1581,"The gaming industry is a $20 billion global sector, making it just as important financially as the film industry.",1.6666666666666667,42.46121702963135,16.21671052631579,69993.4921875
1582,"Gaming companies have a strong preference for focusing on creating immersive worlds through intricate 3D models and textures, as well as enhancing resolution and frame rate to enhance the overall gaming experience.",1.6666666666666667,37.37836801387221,13.582626262626263,25051.8515625
1583,"Nicholas Negroponte, the chairman and founder of MIT's Media Labs, is working on a laptop PC that will be available for purchase at a price lower than $100 (£53).",1.5,45.20043152396094,13.498000000000001,33169.03125
1584,"To increase speed and the ability to use smaller processors and slower memory, the first step is to eliminate excess fat.",1.1428571428571428,38.22022661634566,13.828409703504047,84134.7578125
1585,"Peter Molyneux, a prominent British computer games developer, has been awarded an OBE in the New Year Honours list for his contributions to the industry.",1.4,54.92185510567863,12.263536585365856,40062.6484375
1586,"Mr Molyneux expressed his surprise at receiving the honor during an interview with the BBC News website, stating that it was unexpected.",0.9411764705882353,44.211492653586696,10.061763724035611,30217.79296875
1587,"Over the past decade, virtual football fans have likely grown accustomed to the annual release of Championship Manager (CM).",1.6,46.194918205787765,10.204654234654235,86342.3046875
1588,A game such as FM2005 has the potential to overwhelm you with statistics.,1.0555555555555556,36.075882734046,11.868816506074573,117200.8359375
1589,"Nevertheless, there have been numerous changes under the hood as well.",1.5384615384615385,32.44234723378215,13.22781746031746,68198.5703125
1590,Football Manager 2005 is now available for both PC and Mac users.,0.0,49.38811188811189,3.7181818181818187,15895.46484375
1591,"A US dictionary publisher named ""blog"" as the top word of 2004.",2.8,44.669075086822886,11.628636363636364,65476.41796875
1592,"According to Merriam-Webster, a blog is defined as a website that features an online personal journal with reflections, comments, and often hyperlinks.",1.7,50.085097703162916,11.537846607669618,49577.37109375
1593,There are various types of blogs available.,2.0952380952380953,26.813021907243005,13.10842743127402,28056.96484375
1594,Security companies are alerting people to multiple mobile phone viruses that have the ability to spread more rapidly than other similar bugs.,2.0,51.990187941743415,13.116957831325305,47081.9453125
1595,The original Cabir worm was first discovered in mid-June 2004 after being sent to anti-virus firms as a proof-of-concept program.,2.0833333333333335,48.95879472104776,13.248387968908414,70856.328125
1596,"In Japan, a new mobile phone that detects and reacts to movements has been introduced.",1.4,53.02287581699346,12.735555555555557,32770.07421875
1597,Those who enjoy shoot-'em-ups will have the opportunity to use the phone as a gun to shoot zombies in Sega's House of the Dead mobile version.,1.3636363636363635,45.16443415565138,12.55557142857143,72687.96875
1598,"The Xbox game Halo 2 was released in the US on 9 November, followed by a UK release two days later.",2.4285714285714284,41.47342995169082,16.02468085106383,66724.65625
1599,"However, what truly distinguished Halo as a classic were the numerous intricate details that conveyed a sense of refinement and the exceptionally high production values not commonly seen in the world of video gaming.",1.0,36.95007507507508,12.763682092555332,42274.76953125
1600,"Halo stood out due to its depth, making it unique.",1.5,31.740228428629248,14.656226950354611,142895.703125
1601,"When the Xbox was released on November 15, 2001 in the US, Halo was one of the launch titles and made an immediate impact on critics and consumers.",2.2142857142857144,44.498253375036875,13.668965517241382,47834.09765625
1602,Halo 2 will be released on November 9 in the US and November 11 in the UK.,0.0,62.67361111111111,6.137499999999999,14538.40234375
1603,BT is embarking on its television venture by planning to provide TV services through broadband.,1.3333333333333333,37.54616963064295,12.214000000000002,71434.0859375
1604,Andrew Burke of BT mentioned that there are numerous opportunities to provide content that broadcasters typically struggle to reach viewers with.,1.8888888888888888,41.75426349768166,13.098814102564102,58179.52734375
1605,"IPTV, similar to VoIP services such as Skype, utilizes broadband internet connections to transmit video and voice data in packets, rather than through traditional methods.",1.8888888888888888,46.910327813480194,14.12753205128205,40301.609375
1606,"Mr. Burke mentioned that it is beneficial that people are now more familiar with terms like ""digital"" and ""interactive"" due to the widespread availability of digital TV in the UK, reaching over 56% of homes.",1.3333333333333333,40.45521467939541,11.237412587412589,20710.123046875
1607,"For them, broadband is not just about data and the internet - those could be added later - but rather about affordable phone calls and a wider selection of TV programs.",0.8571428571428571,51.229370451068554,13.52110062893082,36440.91796875
1608,Text messaging technology proved to be a valuable communication tool in the aftermath of the tsunami disaster in Asia.,0.9230769230769231,41.65578019970435,9.589737569060777,76360.875
1609,Mr Senanayake began to consider the potential practical applications of SMS.,1.6,25.72529413300949,13.818181818181817,63865.53515625
1610,"Since Hurricane Ivan devastated the Caribbean and southern United States last September, Mr. Rampersad and others had been contemplating such a system.",1.736842105263158,38.449642957978774,12.832023289665212,55435.25
1611,"Clark Boyd works as the technology correspondent for The World, a collaboration between BBC World Service and WGBH-Boston.",0.0,77.51623376623375,12.55764705882353,10176.3046875
1612,"Technologies such as e-mail, net chatrooms, instant messaging, and mobiles have proven to be highly attractive to those seeking love.",1.7,49.42383348946196,12.197017543859651,53575.7890625
1613,Dating services and other more adult match-making services are proving to be a lucrative source of revenue worth millions for mobile companies.,1.5217391304347827,41.55109072806841,11.127327731092436,44757.20703125
1614,"However, there is a more serious aspect to this new technology usage.",1.2727272727272727,33.94605394605395,13.059570247933888,48726.11328125
1615,"Microsoft, a major player in the computer industry, has initiated a pilot program to swap pirated copies of Windows XP with genuine ones.",1.4,50.581614577852605,14.27817073170732,73941.765625
1616,"The Windows XP Counterfeit Project will provide free replacement of counterfeit software, subject to specific conditions, until the end of the year.",1.8333333333333333,45.941197691197694,15.242356902356907,67922.5390625
1617,New anti-piracy measures developed by Macrovision will make it more difficult to copy DVDs.,1.3636363636363635,38.816257840602006,13.258780284043443,82917.59375
1618,"In the past year, the film industry has intensified its efforts to combat DVD piracy, including taking legal action against websites that offer pirated copies of DVD movies for download.",1.6,47.42556804267883,16.530561797752814,52259.8203125
1619,Those who are in relationships with tech enthusiasts may need to consider purchasing gifts sooner than later due to the anticipated shortage of gadgets this Christmas.,1.2,48.30281986531986,10.396276595744684,47461.89453125
1620,Stuff and What Hi-Fi? are organizing a top gadget show in London this weekend for those who are confused by the array of gadgets available in the market.,1.8,44.32624908071337,10.749523809523811,44755.4296875
1621,"If you prefer versatile gadgets, the Gizmondo, a robust gaming console equipped with GPS and GPRS, that also functions as an MP3 player, movie player, and camera, might be essential.",1.3333333333333333,48.693016719332505,10.395927927927932,28218.00390625
1622,"Soon, TV viewers may receive rewards for watching television as loyalty cards make their way to a screen near you.",1.2,54.586038961038966,11.227894736842106,74694.53125
1623,"Sky set-top boxes come with two slots, one for the viewer's decryption card and the other previously unused.",1.5,50.44929495057372,11.336287799791453,55981.9765625
1624,"Mr. Whalley mentioned that firms are exploring the idea of rewarding viewers for watching ad breaks, possibly through concepts like ad bingo, to capitalize on the new market.",1.0,45.04092893524132,11.464782608695653,46579.21484375
1625,"The humble home video was followed by the DVD, and now Hollywood is gearing up for the next revolution in home entertainment - high-definition.",1.25,51.21782391117367,12.470313588850178,62487.34765625
1626,The technology we are currently dealing with is closely interconnected.,1.4,28.77158818072684,12.770354609929079,81959.0625
1627,Working behind the scenes will require some adjustments due to high-definition technology.,1.25,37.58055953708127,10.611717171717174,75511.6953125
1628,"In one of the scans of a corridor on the Death Star, a file cabinet is clearly visible behind one of the doorways, which was previously unnoticed due to the blurriness during the pan.",1.0,41.587103407755585,12.292311396468701,52408.7578125
1629,A Scottish company is seeking to draw in internet users by offering a search engine that vocalizes search results.,1.6,53.66747835497836,10.153863636363639,69393.5390625
1630,"CEC, a firm based in Edinburgh, has combined speech technology with the ever-popular internet search.",2.0,40.54828772349246,14.001770318021205,111249.65625
1631,PanaVox technology is utilized by the site to convert web text into synthesised speech.,1.7,36.63173084225716,11.540162601626019,80541.4375
1632,"Two new domain names, .mobi and .jobs, may soon be added to the internet for mobile services and the jobs market, as the Internet Corporation for Assigned Names and Numbers (Icann) has granted preliminary approval.",0.7777777777777778,55.8755840196389,11.687926829268292,18879.015625
1633,"The .mobi domain is intended for websites and services focused on mobile phones, while the .jobs address is for companies seeking a dedicated job posting site.",0.8,43.099023696038614,14.071992481203011,27470.728515625
1634,"Apple, a computer firm, has filed a lawsuit to prevent the online leaks of information regarding upcoming products.",1.2,52.536741713570976,15.110726495726496,79239.90625
1635,"In a seven-page complaint filed on 13 December, Apple stated that it was unaware of the true identities or roles, whether individual, associate, corporate, or otherwise, of the defendants.",2.5,54.82456140350877,16.72066666666667,36256.4375
1636,"An American woman has filed a lawsuit against Hewlett Packard (HP), alleging that its printer ink cartridges are designed to expire on a specific date without the user's knowledge.",0.8333333333333334,52.34453133626742,11.246378378378378,55750.12890625
1637,"The lawsuit alleges that the chips in the cartridges are designed to deactivate them on a set date, regardless of their ink levels.",1.8571428571428572,50.39516540739227,15.29893063583815,81434.7109375
1638,Deaf individuals who opt for British Sign Language (BSL) as their preferred mode of communication may soon have the option to use webcams or videophones along with an interpreter for their phone conversations.,1.6666666666666667,53.94289589579695,19.294089403973512,34946.02734375
1639,"BSL is often the first and preferred means of communication for many deaf individuals, particularly those who were born deaf.",2.0,44.5913890031537,13.955897435897437,52714.6328125
1640,Ofcom has announced its intention to review the services that telecoms companies are required to offer early next year.,1.375,48.686098069900886,11.932857142857145,41862.3203125
1641,"Firefox 1.0, the long-awaited web browser, has emerged as a serious competitor to Microsoft's Internet Explorer.",1.1111111111111112,53.42861375235476,14.169629629629632,40857.40234375
1642,"Mozilla Foundation, founded by former browser maker Netscape in 1998, created Firefox.",1.0625,34.7810425773029,13.773440514469453,44113.23046875
1643,"Firefox boasts a wide array of extras, known as extensions, that are one of its most powerful features.",1.5,48.68330796105692,12.164502164502164,80874.3203125
1644,Is it possible for Half-Life 2 to meet the expectations set by the hype surrounding it?,1.6363636363636365,45.760873529752246,11.840909090909093,101856.46875
1645,You are guided like a prisoner and must interact with a few freedom-fighting civilians to gather information and advance in your mission.,1.3,45.68224727396402,12.382520325203252,64175.25
1646,"Given its level of complexity, the game performs surprisingly well on computers that barely meet the minimum requirements.",1.894736842105263,43.126968749748244,13.342378559463992,50467.3984375
1647,The game may have a few issues.,1.3076923076923077,26.70444750190631,12.05283582089552,49535.5859375
1648,Half-Life 2 has been released for the PC.,1.0,63.86363636363637,3.7550000000000026,24408.046875
1649,A technology that could potentially shape the future of television is being tested in an Austrian village.,1.2,49.31661260995626,12.314736842105265,95902.640625
1650,"Rudolf Fischer, head of Telekom Austria's fixed line division, mentioned that the growth is incredibly rapid.",1.6,39.77951065098517,13.172186266771906,51547.47265625
1651,The internet has undergone significant changes in the past decade.,0.8571428571428571,29.69316700248904,12.321099290780143,73234.0390625
1652,"Dr Nielsen mentioned that certain design offenses, like splash screens hindering user access to websites and designers prioritizing their artistic inclinations, have largely vanished.",1.75,47.42292400687709,12.77573934837093,57013.66015625
1653,"Dr Nielsen emphasized the importance of design and user needs by pointing out the success of websites like Google, Amazon, eBay, and Yahoo.",1.4444444444444444,39.182006093139,11.262121212121212,26060.470703125
1654,"Tune in to the BBC World Service programme, Go Digital, to listen to further insights from Jakob Nielsen on web design.",1.0,57.54751461988303,10.451578947368422,23286.0078125
1655,Microsoft is developing a new iteration of its Internet Explorer web browser due to heightened security concerns and rising competition from other browsers.,1.6,48.9094596171802,10.932753164556964,39942.39453125
1656,"Bill Gates, Microsoft chairman and chief software architect, announced the details about Internet Explorer during a keynote speech at the RSA Security conference currently taking place in San Francisco.",1.65,39.8860435143978,13.01477390659748,33263.484375
1657,"According to two reports, mobile devices are not yet prepared to fully replace portable media players as all-singing, all-dancing multimedia devices.",1.5714285714285714,50.016924150649075,15.173854961832063,79812.2734375
1658,"Half of Europeans consider the size of a mobile phone to be the most important factor in their choice, but larger handsets often require more power.",2.272727272727273,47.77422145710452,14.351354838709678,52588.97265625
1659,"Globally, there are various standards and methods being developed to deliver TV signals to mobile devices.",1.5,40.276475368842206,12.620909090909091,54058.64453125
1660,"A new device has been created to assist individuals with hand tremors in controlling a computer mouse more effectively, utilizing technology similar to that of a ""steady cam"" in camcorders to eliminate shaky hand movements.",1.5555555555555556,44.8647766168258,12.61103142076503,40873.66796875
1661,IBM researcher Jim Levine created the Assistive Mouse Adapter (AMA) after witnessing his uncle's struggles with mouse control due to Parkinson's disease.,1.1818181818181819,42.69946640834799,13.23030612244898,29400.87109375
1662,The device has the potential to make computing accessible to millions more individuals who have encountered difficulties with traditional methods.,1.375,44.75367390545962,9.919248120300754,70263.8828125
1663,"Don't fret if you've completed Doom 3, Half Life 2, and Halo 2, as there are plenty of exciting gaming gems scheduled for release in 2005, including World of Warcraft.",0.0,55.91710488769313,4.447647058823531,5809.9765625
1664,"Blizzard's game has received an overwhelmingly positive response in the US, surpassing its competitors in the realm of immersive, high-fantasy, massively multiplayer role-playing games.",1.434782608695652,38.35321178156949,11.479301470588236,41590.01171875
1665,"In the footsteps of high-spec games like Far Cry and Half-Life 2, this upcoming PC first-person shooter with role-playing elements appears to be a key title.",1.6153846153846154,40.91102232369356,10.064545454545453,50244.92578125
1666,A virus that utilized Google to propagate throughout the internet has defaced numerous website bulletin boards.,0.6,53.54666028626117,11.442359154929576,67518.7109375
1667,The worm replaced chat forums with a webpage announcing that the site had been defaced by the malicious program.,1.1818181818181819,43.147580773515834,12.640623430962346,88628.6328125
1668,"A lawsuit has been filed by a user of Apple's iTunes music service, claiming it is unjust that he is limited to using an iPod for playing songs.",1.0,53.30246114414196,11.875349462365595,32593.306640625
1669,"According to the lawsuit, Apple has transformed an open and interactive standard into a contrivance that hinders consumers from utilizing the portable hard drive digital music player of their choice.",2.0833333333333335,45.2182916627576,14.398363636363637,60675.5703125
1670,"Broadband has become an essential part of daily life for some, according to technology analyst Bill Thompson.",1.0,44.22875370243791,10.387671232876716,78770.765625
1671,"The cable modem was checked and found to have no power, and when the power lead was changed, it sparked, indicating it would not connect to the internet again.",1.5,47.219337035513504,13.106649214659686,40655.71875
1672,"Ofcom reported that there were nearly four million broadband users in the UK in April 2004, with numbers rapidly increasing.",2.0,41.37249054475176,11.248411513859278,38896.5859375
1673,Bill Thompson frequently provides commentary on the BBC World Service show Go Digital.,0.5,83.45238095238095,11.500000000000004,9023.66015625
1674,"The total amount of junk e-mail has reached an astonishing 90%, with spam traffic increasing by 40%.",1.0,58.14433528428092,11.092272727272732,90252.546875
1675,"Not only multi-nationals are at risk of denial of service attacks, where websites are overwhelmed with requests and become inaccessible.",1.75,43.38675213675213,15.957142857142859,69370.796875
1676,The international blogging community is being urged to show solidarity with two Iranian bloggers who are currently imprisoned.,1.1428571428571428,46.27357114199219,10.331697247706423,57119.37890625
1677,"The group has compiled a set of recommended actions for bloggers, such as reaching out to local Iranian embassies.",0.8,41.629920022519,11.037246376811598,70658.1484375
1678,"Despite being only a month old, the Committee aims to become the central hub for blogger action on similar issues in the future and will function as a non-profit organization.",1.5555555555555556,45.15168095970526,12.055000000000003,28466.923828125
1679,Mr. Hopkins described it as a significant and chaotic dispute.,1.3636363636363635,29.773423291150213,10.559000000000001,63156.83203125
1680,Research indicates that fast internet access is motivating a greater number of individuals to share their thoughts and ideas online.,1.6,50.71575933644898,11.71689189189189,54708.3984375
1681,"The impact of broadband on people's internet habits was examined in the Demos report, which revealed that over half of broadband users were online before breakfast.",1.4615384615384615,46.84784142301433,14.380186634557496,45050.36328125
1682,"In nearly every security threat affecting Windows PCs, there has been a significant increase over the past year.",2.0,45.35265049415993,14.782735849056607,70560.1796875
1683,"Kevin Hogan, senior manager in Symantec's security response group, stated that one of the major shifts in 2004 was the diminishing influence of boy hackers eager to gain recognition by creating rapidly spreading viruses.",1.8666666666666667,40.6585892224547,12.765714285714285,46817.71484375
1684,"Mr Hogan stated that worm writers were increasingly focused on enlisting PCs to participate in ""bot nets"" for spam distribution and website attacks.",2.3636363636363638,45.78673953673954,11.02937130801688,51632.48046875
1685,The first proper virus for mobile phones was first observed in 2004.,1.6666666666666667,33.32729106471133,14.665833333333332,22442.1015625
1686,A trade body has cautioned that a system designed to simplify the creation of website addresses using alphabets such as Cyrillic could potentially provide scammers with a loophole.,1.0,48.57758620689655,12.559166666666666,52235.3515625
1687,"Registering names that resemble those of legitimate companies but direct users to fake websites aimed at stealing passwords and credit card details may become significantly easier for determined scammers, according to Stephen Dyer, director of UKIF.",1.8,37.153006333206406,13.2884766214178,23564.099609375
1688,"In the US, a brother and sister have been found guilty of sending numerous unsolicited emails to AOL subscribers, marking the initial criminal prosecution of internet spam distributors.",1.2,52.9244293025128,12.556882716049387,42664.61328125
1689,"Next year, they will receive their formal sentencing.",1.2142857142857142,29.159993326659993,10.740000000000006,40032.09375
1690,"Sony's PlayStation Portable, the latest handheld gaming gadget, will be available for purchase in the US starting Thursday.",1.2857142857142858,48.40312370278124,11.551944444444445,40884.28125
1691,"However, the Nintendo DS, which outsold the GameCube in its initial days of release in Europe, presents tough competition.",0.9090909090909091,49.15249018080826,10.33546153846154,62439.7109375
1692,"Last week, the European launch of the machine was delayed by ""a few months"" to ensure sufficient devices were ready for the US launch and to meet the demands of the Japanese market.",1.7142857142857142,48.407379982722446,11.809729729729732,33581.703125
1693,Online games made a breakthrough into the political arena in 2004 after being on the verge for some time.,1.8571428571428572,41.022681100534015,14.911666666666669,94259.7578125
1694,"The forefathers of political games, a few passionate multi-discipline games enthusiasts, have been amazed by the phenomenon.",1.2857142857142858,42.79999836741929,16.37979710144928,74551.9609375
1695,Video games are a powerful tool for modeling and interacting with real-life situations in a unique way due to their ability to simulate reality.,1.0,45.17262708052181,11.821190476190477,53272.7890625
1696,Experts predict that it will likely be at least a decade before this new form of video gaming communication becomes a common tool for political campaigns.,2.2857142857142856,45.80159654009156,12.924848484848486,39266.02734375
1697,"According to a report by Jupiter Research, consumers prefer music over movies when they are on the go.",1.8,53.87548262548262,12.126190476190477,106717.2109375
1698,"The driving force behind the growth of Europe's portable player market, as concluded in the report, is expected to be music rather than films or any combination of the two.",1.4,45.38741758469048,12.58326860841424,65977.0
1699,Jupiter's separate report predicts that the European digital music market will reach 836 million euros (581 million pounds) by 2009.,0.875,51.01190476190476,12.270452830188681,43341.66015625
1700,Legal challenges against websites facilitating the exchange of pirated movies have led to the creation of a more resilient system.,1.6,52.15686274509803,11.837439759036148,45987.09375
1701,Movie studios initiated a legal campaign against websites facilitating the exchange of pirated movies via the BitTorrent network in late December.,1.05,42.59908586375862,11.751513866807986,48857.6171875
1702,Sloncek informed Novastream that users of the Exeem system will have the ability to rate files being exchanged to help prevent the spread of fake files.,2.1333333333333333,42.953222881620256,13.461987577639757,45482.23828125
1703,Students at the Mbita Point primary school in western Kenya are using handheld computers with a stylus to complete digitized exercises from their school textbooks.,1.0909090909090908,44.10908057459781,11.875753926701574,62646.515625
